elapsed_s,time,rcCommand[3],setpoint[0],setpoint[1],setpoint[2],gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],vbatLatest,amperageLatest
242.619347,295715906,1000,-6,187,5,2,207,-6,-7,196,-6,33,-38,2632,615,543,158,806,843,785,225,1132,2201,467
242.620334,295716893,1000,-6,183,4,2,203,-6,0,191,-5,46,-38,2605,614,530,158,800,840,779,226,1115,2201,467
242.621321,295717880,1000,-7,180,4,2,201,-7,9,201,-12,0,25,2557,621,547,158,811,840,777,223,1111,2201,467
242.622307,295718866,1000,-7,178,3,1,199,-8,2,197,-12,-6,-1,2554,621,571,158,832,850,767,222,1115,2201,467
242.623294,295719853,1000,-7,176,3,0,196,-8,-8,188,-9,40,-76,2573,605,564,158,839,840,773,221,1103,2201,467
242.62428,295720839,1000,-8,175,3,-1,193,-8,-12,179,-2,40,-76,2573,586,525,158,817,843,759,221,1115,2201,467
242.625267,295721826,1000,-8,172,2,-2,190,-9,0,183,-7,54,-83,2539,586,507,158,800,840,765,223,1103,2201,467
242.626253,295722812,1000,-8,169,2,-2,188,-9,4,191,-18,33,20,2493,598,529,158,812,838,767,224,1103,2232,467
242.62724,295723799,1000,-9,167,1,-2,187,-10,0,182,-15,1,26,2426,604,548,158,824,838,773,224,1091,2232,467
242.628226,295724785,1000,-9,165,1,-3,183,-11,-10,173,-7,-15,-44,2407,597,526,158,809,833,756,224,1079,2232,467
242.629213,295725772,1000,-10,163,0,-4,180,-10,-14,167,-3,-17,-78,2406,587,482,158,774,833,748,223,1091,2232,467
242.6302,295726759,1000,-10,162,0,-4,178,-11,-7,171,-16,22,-30,2423,590,464,158,755,826,752,221,1091,2232,467
242.631186,295727745,1000,-10,160,0,-5,175,-12,1,172,-19,32,37,2407,589,460,158,745,833,750,222,1091,2232,467
242.632173,295728732,1001,-10,158,0,-6,173,-12,1,171,-12,-21,42,2349,577,448,158,734,826,750,225,1075,2232,467
242.633159,295729718,1003,-11,156,0,-7,170,-12,-13,167,-7,-59,-20,2305,556,416,158,711,826,744,226,1068,2232,287
242.634146,295730705,1004,-11,154,0,-8,168,-12,-18,158,-12,-11,-92,2318,547,402,158,698,820,732,217,1083,2232,287
242.635132,295731691,1005,-11,152,0,-8,165,-13,-9,152,-16,23,-39,2352,546,398,158,684,820,735,223,1079,2232,287
242.636122,295732681,1005,-11,151,0,-8,163,-13,2,162,-17,-19,85,2329,549,403,158,672,820,728,221,1068,2232,287
242.637106,295733665,1006,-11,150,0,-8,161,-14,-3,164,-16,-48,74,2262,542,402,158,666,813,713,223,1049,2232,287
242.638092,295734651,1007,-12,149,0,-9,159,-14,-17,159,-15,-10,-54,2203,525,394,158,660,806,698,221,1064,2232,287
242.639079,295735638,1009,-12,148,0,-10,157,-14,-23,142,-9,16,-92,2199,507,373,158,640,806,703,222,1053,2232,287
242.640065,295736624,1010,-12,146,0,-11,154,-14,-12,143,-8,16,-92,2199,497,349,158,613,800,688,223,1042,2232,287
242.641052,295737611,1011,-12,145,0,-11,152,-14,-3,153,-22,-4,38,2205,487,337,158,599,802,683,221,1042,2232,287
242.642039,295738598,1013,-12,144,0,-12,151,-15,-6,157,-23,-26,103,2184,475,337,158,595,798,674,220,1034,2232,287
242.643025,295739584,1013,-12,143,0,-13,150,-15,-21,147,-11,-17,39,2129,461,333,158,593,789,679,218,1024,2232,287
242.644012,295740571,1014,-12,142,0,-14,148,-13,-23,141,1,-31,-28,2048,449,325,158,592,798,649,217,1007,2232,287
242.644998,295741557,1015,-13,141,0,-14,147,-13,-16,141,-13,1,29,2050,453,341,158,603,787,667,223,997,2232,287
242.645985,295742544,1017,-13,140,0,-14,145,-14,-7,142,-27,34,124,2049,464,364,158,607,771,638,219,1000,2220,287
242.646971,295743530,1018,-13,138,0,-14,144,-14,-11,144,-20,-3,109,2012,464,374,158,609,763,638,219,997,2220,287
242.647958,295744517,1020,-13,137,0,-16,143,-13,-22,145,-1,-63,27,1906,450,372,158,618,769,630,221,968,2220,287
242.648945,295745504,1021,-13,136,0,-17,142,-12,-26,142,-2,-29,-11,1842,437,375,158,636,746,633,221,974,2220,287
242.649931,295746490,1022,-14,136,0,-17,141,-12,-19,131,-16,64,49,1834,437,382,158,644,743,634,220,962,2220,287
242.650918,295747477,1022,-14,135,0,-17,139,-12,-13,129,-18,64,49,1834,444,377,158,628,741,622,223,965,2220,287
242.651904,295748463,1023,-14,134,0,-17,138,-11,-14,140,-10,36,88,1829,447,377,158,626,726,626,221,952,2220,287
242.652891,295749450,1023,-14,133,0,-19,138,-11,-21,146,-6,-84,39,1757,433,381,158,646,728,609,221,952,2220,82
242.653877,295750436,1023,-14,132,0,-20,137,-11,-26,137,-9,-114,-50,1693,419,382,158,662,718,616,220,952,2220,82
242.654864,295751423,1023,-15,131,0,-20,135,-10,-21,122,-9,-25,-45,1668,419,373,158,654,711,596,222,946,2220,82
242.655851,295752410,1024,-15,130,0,-20,134,-9,-17,122,-9,21,29,1657,437,376,158,642,706,615,217,938,2220,82
242.656837,295753396,1024,-15,129,0,-19,134,-10,-15,136,-11,-49,39,1604,457,408,158,655,708,596,219,943,2220,82
242.657824,295754383,1024,-15,129,0,-20,133,-10,-23,142,-12,-119,-8,1577,458,423,158,663,699,599,219,926,2220,82
242.65881,295755369,1024,-15,129,0,-21,131,-9,-27,130,-8,-83,-74,1596,435,386,158,647,691,596,219,932,2220,82
242.659797,295756356,1024,-15,129,0,-22,129,-7,-27,119,-4,-4,-22,1581,415,340,158,628,688,593,223,926,2220,82
242.660783,295757342,1024,-15,129,0,-22,128,-8,-17,120,-9,-13,21,1521,417,331,158,620,679,594,223,929,2220,82
242.66177,295758329,1024,-15,129,0,-21,128,-10,-17,126,-11,-54,70,1469,437,366,158,627,683,587,220,917,2220,82
242.662757,295759316,1024,-15,128,0,-21,127,-10,-22,130,-13,-55,32,1496,451,381,158,618,686,589,222,926,2220,82
242.663743,295760302,1024,-15,128,0,-22,125,-8,-27,123,-6,-19,-22,1525,435,345,158,596,670,579,221,920,2220,82
242.66473,295761289,1023,-15,127,0,-23,124,-8,-24,123,-8,-51,-21,1474,411,315,158,595,674,577,219,904,2220,82
242.665716,295762275,1022,-16,126,0,-23,123,-9,-17,120,-9,-71,39,1406,413,332,158,608,661,573,219,901,2238,82
242.666703,295763262,1020,-16,124,0,-21,122,-10,-16,114,-11,-34,57,1411,447,380,158,613,667,575,221,915,2238,82
242.667689,295764248,1019,-17,122,0,-20,120,-10,-24,113,-10,-34,57,1411,479,404,158,596,665,554,218,898,2238,82
242.668676,295765235,1018,-17,120,0,-21,119,-9,-28,117,-6,-5,-6,1442,477,407,158,598,661,560,223,898,2238,82
242.669663,295766222,1017,-18,119,0,-22,119,-9,-23,124,-8,-49,-32,1418,445,399,158,619,652,560,220,890,2238,82
242.670649,295767208,1016,-18,119,0,-23,118,-9,-17,122,-10,-70,17,1370,425,397,158,638,647,554,221,893,2238,82
242.671636,295768195,1015,-18,118,0,-22,116,-9,-14,107,-11,5,30,1379,440,397,158,622,658,549,218,882,2238,82
242.672622,295769181,1014,-19,116,0,-20,114,-9,-24,102,-11,79,1,1404,476,401,158,588,645,560,220,885,2238,32
242.673609,295770168,1013,-19,115,0,-20,113,-10,-27,109,-4,33,-45,1383,494,415,158,577,644,564,223,885,2238,32
242.674595,295771154,1012,-19,115,0,-21,113,-9,-22,119,-5,-48,-5,1333,483,428,158,594,651,560,222,877,2238,32
242.675582,295772141,1011,-20,114,0,-22,112,-8,-17,115,-11,-12,55,1350,463,415,158,603,651,551,221,875,2238,32
242.676569,295773128,1011,-20,114,0,-21,110,-8,-16,104,-15,82,80,1386,460,389,158,584,656,566,217,877,2238,32
242.677555,295774114,1010,-20,113,0,-21,109,-9,-23,101,-12,54,-2,1366,473,381,158,560,651,570,222,872,2238,32
242.678542,295775101,1010,-21,112,0,-20,108,-10,-26,108,0,-41,-35,1289,485,406,158,565,644,558,220,865,2238,32
242.679528,295776087,1009,-21,112,0,-21,108,-9,-22,108,-3,-60,24,1268,478,419,158,579,655,564,218,867,2238,32
242.680515,295777074,1008,-21,111,0,-21,106,-8,-15,100,-11,23,68,1314,464,392,158,567,638,551,218,857,2238,32
242.681501,295778060,1007,-22,110,0,-22,104,-8,-19,96,-14,23,68,1314,450,349,158,538,648,564,222,855,2238,32
242.682488,295779047,1006,-22,110,0,-21,104,-8,-24,103,-11,41,49,1346,456,353,158,534,651,554,221,847,2238,32
242.683474,295780033,1006,-22,109,0,-21,103,-9,-29,110,-4,-46,-32,1298,467,382,158,547,649,564,221,847,2238,32
242.684461,295781020,1005,-22,109,0,-21,103,-9,-21,105,-7,-120,-56,1238,472,398,158,551,656,551,219,836,2238,32
242.685448,295782007,1004,-23,108,0,-21,100,-9,-17,90,-10,-69,1,1228,463,368,158,525,656,560,221,836,2238,32
242.686434,295782993,1003,-23,108,0,-22,99,-9,-16,85,-12,24,25,1258,446,338,158,507,651,551,220,840,2249,32
242.687421,295783980,1002,-23,107,0,-23,99,-9,-27,95,-8,21,4,1253,434,337,158,518,648,558,220,833,2249,32
242.688407,295784966,1002,-24,106,0,-23,99,-9,-30,108,-5,-60,-69,1235,439,354,158,528,642,545,217,829,2249,32
242.689394,295785953,1001,-24,106,0,-22,97,-9,-25,105,-7,-95,-58,1229,452,351,158,507,637,547,222,817,2249,32
242.69038,295786939,1001,-24,106,0,-22,95,-10,-19,93,-15,-66,-17,1246,461,338,158,480,637,542,217,813,2249,32
242.691367,295787926,1000,-24,106,0,-23,95,-9,-19,82,-10,-13,-13,1231,448,333,158,484,648,534,218,809,2249,32
242.692354,295788913,1000,-24,106,0,-24,96,-8,-27,84,-9,6,-44,1190,424,340,158,517,648,532,220,798,2249,32
242.69334,295789899,1000,-24,105,0,-25,95,-8,-29,93,-2,-12,-91,1157,409,329,158,521,637,532,217,800,2249,87
242.694327,295790886,1000,-24,105,0,-24,92,-9,-25,98,-6,-36,-30,1157,418,298,158,476,626,532,221,806,2249,87
242.695313,295791872,1000,-24,105,0,-23,90,-9,-20,99,-11,-53,-6,1168,439,287,158,438,640,530,217,779,2249,87
242.6963,295792859,1000,-24,105,0,-24,91,-9,-23,89,-13,-23,-31,1182,444,305,158,448,632,528,223,800,2249,87
242.697287,295793846,1000,-24,105,0,-25,92,-8,-30,82,-10,16,-94,1155,424,320,158,484,628,521,222,800,2249,87
242.698273,295794832,1000,-25,105,0,-26,91,-8,-33,80,-4,16,-94,1155,402,303,158,490,629,514,220,777,2249,87
242.69926,295795819,1000,-25,104,0,-26,89,-8,-26,88,-6,21,-85,1107,400,281,158,468,625,517,220,765,2249,87
242.700246,295796805,1000,-26,103,0,-26,88,-9,-21,94,-10,-12,-8,1073,413,282,158,450,624,510,219,761,2249,87
242.701233,295797792,1000,-26,102,0,-26,88,-9,-23,90,-11,-22,44,1087,415,299,158,459,621,512,218,761,2249,87
242.702219,295798778,1000,-27,101,0,-27,88,-8,-31,85,-7,26,-8,1139,404,306,158,475,624,500,221,735,2249,87
242.703206,295799765,1000,-27,100,0,-28,87,-8,-33,84,-7,61,-49,1139,396,303,158,479,621,495,220,739,2249,87
242.704193,295800752,1000,-27,100,0,-27,87,-8,-28,87,-7,27,-42,1076,408,318,158,483,621,490,218,741,2249,87
242.705179,295801738,1000,-27,99,0,-27,86,-8,-24,85,-12,-3,35,1009,424,349,158,493,609,495,221,748,2249,87
242.706166,295802725,1000,-28,98,0,-27,86,-8,-26,81,-9,10,47,1015,420,353,158,497,612,492,221,723,2270,87
242.707152,295803711,1000,-28,97,0,-29,85,-8,-32,79,-6,58,-7,1068,396,327,158,493,601,489,222,726,2270,87
242.708139,295804698,1000,-28,96,0,-30,84,-8,-34,87,-5,51,-36,1066,378,316,158,500,611,490,221,735,2270,87
242.709127,295805686,1000,-28,95,0,-30,85,-8,-29,92,-9,10,4,1014,382,346,158,524,602,484,221,725,2270,87
242.710112,295806671,1000,-29,95,0,-29,85,-8,-25,89,-10,4,67,948,404,393,158,545,600,481,221,713,2270,87
242.711099,295807658,1000,-29,94,0,-29,84,-8,-26,76,-9,34,53,940,413,399,158,539,607,485,222,723,2270,87
242.712085,295808644,1000,-29,93,0,-30,83,-7,-35,72,-5,55,-17,949,400,363,158,517,600,484,218,718,2270,87
242.713072,295809631,1000,-29,92,0,-31,82,-7,-35,75,-5,40,-34,979,383,328,158,500,592,490,221,713,2270,172
242.714058,295810617,1000,-29,92,0,-31,82,-7,-32,89,-7,17,19,970,379,338,158,514,600,490,216,709,2270,172
242.715087,295811646,1000,-29,91,0,-30,82,-7,-27,89,-10,17,19,970,389,363,158,526,586,490,217,708,2270,172
242.716031,295812590,1000,-29,90,0,-30,82,-8,-29,85,-10,20,59,947,389,373,158,531,584,489,217,728,2270,172
242.717018,295813577,1000,-29,90,0,-31,81,-7,-34,74,-6,20,28,932,375,344,158,512,577,487,219,713,2270,172
242.718004,295814563,1000,-29,89,0,-32,80,-7,-35,69,-4,34,-3,911,361,311,158,493,588,487,224,719,2270,172
242.718991,295815550,1000,-29,89,0,-32,79,-7,-30,72,-6,53,14,929,364,309,158,487,591,485,219,709,2270,172
242.719977,295816536,1000,-29,88,0,-31,79,-7,-28,79,-8,59,62,917,378,328,158,490,581,487,222,716,2270,172
242.720964,295817523,1000,-29,87,0,-31,79,-7,-30,85,-8,36,61,911,388,347,158,495,573,489,222,718,2270,172
242.721951,295818510,1000,-29,87,0,-31,78,-7,-35,82,-5,15,25,877,384,340,158,492,575,484,219,708,2270,172
242.722937,295819496,1000,-29,86,0,-32,77,-6,-35,73,-5,20,13,903,375,315,158,478,575,484,221,708,2270,172
242.723924,295820483,1000,-29,86,0,-32,76,-7,-30,67,-9,34,35,909,366,294,158,465,566,476,217,703,2270,172
242.72491,295821469,1000,-29,85,0,-32,76,-8,-27,69,-9,23,65,920,367,297,158,461,566,485,224,704,2270,172
242.725897,295822456,1000,-29,84,0,-31,76,-8,-30,74,-9,8,69,876,372,314,158,466,566,485,217,701,2249,172
242.726883,295823442,1000,-28,84,0,-31,74,-7,-35,74,-1,13,36,886,379,315,158,459,566,470,218,709,2249,172
242.72787,295824429,1000,-28,83,0,-31,73,-6,-36,72,-3,37,38,918,380,293,158,439,556,478,219,696,2249,172
242.728857,295825416,1000,-28,83,0,-31,71,-6,-30,70,-5,28,54,952,376,262,158,414,560,479,223,683,2249,172
242.729843,295826402,1000,-28,82,0,-32,72,-7,-28,73,-11,4,59,950,366,266,158,425,560,469,220,685,2249,172
242.73083,295827389,1000,-28,82,0,-32,73,-7,-29,70,-9,4,59,950,360,293,158,454,554,466,220,685,2249,172
242.731816,295828375,1000,-28,82,0,-32,73,-6,-35,67,-5,-4,23,912,357,306,158,471,549,464,221,679,2249,172
242.732803,295829362,1000,-27,81,0,-31,70,-6,-34,63,-6,26,0,901,358,272,158,435,558,462,223,682,2249,167
242.733789,295830348,1000,-27,81,0,-31,68,-7,-32,67,-4,36,19,881,353,217,158,381,554,456,222,677,2249,167
242.734776,295831335,1000,-27,81,0,-32,67,-8,-28,69,-9,30,59,891,338,183,158,355,551,460,217,686,2249,167
242.735763,295832322,1000,-26,81,0,-32,68,-7,-32,73,-5,16,62,861,324,200,158,380,551,456,217,671,2249,167
242.736749,295833308,1000,-26,80,0,-32,69,-7,-32,64,-8,44,25,880,318,231,158,417,545,452,221,661,2249,167
242.737736,295834295,1000,-26,80,0,-32,69,-6,-34,67,-5,53,34,842,328,255,158,432,542,446,217,658,2249,167
242.738722,295835281,1000,-25,80,0,-31,67,-6,-30,61,-9,54,50,834,333,236,158,409,534,435,222,665,2249,167
242.739709,295836268,1000,-25,80,0,-32,65,-7,-31,68,-7,20,91,776,328,198,158,371,534,436,216,647,2249,167
242.740696,295837255,1000,-25,79,0,-32,65,-7,-31,63,-8,18,64,788,310,169,158,354,526,429,221,642,2249,167
242.741682,295838241,1000,-25,79,0,-32,64,-7,-35,66,-3,12,61,751,303,167,158,357,530,424,222,645,2249,167
242.742669,295839228,1000,-24,79,0,-32,65,-7,-33,63,-7,26,64,756,305,198,158,384,519,421,220,634,2249,167
242.743655,295840214,1000,-24,79,0,-32,65,-7,-29,65,-4,28,100,722,312,217,158,395,524,417,221,634,2249,167
242.744642,295841201,1000,-24,79,0,-32,65,-7,-29,63,-10,45,131,731,309,216,158,395,512,411,220,633,2249,167
242.745628,295842187,1000,-23,79,0,-32,64,-6,-32,64,-3,19,108,693,296,189,158,379,515,405,221,633,2249,167
242.746615,295843174,1000,-23,78,0,-32,63,-5,-35,63,-2,19,108,693,293,175,158,373,507,400,220,621,2230,167
242.747602,295844161,1000,-23,78,0,-32,63,-5,-33,61,-6,22,104,687,297,179,158,374,510,395,220,620,2230,167
242.748588,295845147,1000,-22,78,0,-31,63,-5,-31,62,-2,1,88,646,311,187,158,371,497,399,223,612,2230,167
242.749576,295846135,1000,-22,78,0,-31,62,-5,-29,57,-10,35,114,665,307,176,158,362,490,384,216,611,2230,167
242.750561,295847120,1000,-22,78,0,-32,61,-4,-31,64,0,15,78,649,297,158,161,359,495,394,218,602,2230,167
242.751548,295848107,1000,-22,77,0,-32,61,-4,-34,61,-8,17,77,662,291,158,167,372,490,383,217,604,2230,167
242.752534,295849093,1000,-21,77,0,-31,62,-4,-32,65,0,-12,44,627,286,177,158,388,489,374,221,600,2230,167
242.753521,295850080,1000,-21,76,0,-31,62,-5,-32,60,-6,14,97,624,297,199,158,399,484,374,221,596,2230,20
242.754508,295851067,1000,-20,76,0,-31,61,-5,-29,56,-6,31,65,615,297,198,158,394,481,363,221,598,2230,20
242.755494,295852053,1000,-20,76,0,-31,60,-4,-32,60,-3,17,78,603,287,174,158,379,479,363,223,586,2230,20
242.756481,295853040,1000,-20,75,0,-32,60,-4,-31,59,-7,14,42,610,279,158,163,375,470,352,223,579,2230,20
242.757467,295854026,1000,-20,75,0,-31,59,-4,-29,62,1,10,65,608,277,160,158,375,467,355,218,591,2230,20
242.758454,295855013,1000,-19,74,0,-30,60,-5,-29,58,-10,49,66,618,287,194,158,396,472,347,219,581,2230,20
242.759441,295856000,1000,-19,73,0,-29,59,-4,-27,57,0,33,42,586,297,222,158,413,467,347,222,579,2230,20
242.760427,295856986,1000,-18,72,0,-29,59,-5,-31,59,-6,30,42,563,291,233,158,428,463,345,218,577,2230,20
242.761414,295857973,1000,-18,71,0,-30,59,-4,-30,58,-3,30,42,563,280,234,158,440,456,342,218,579,2230,20
242.7624,295858959,1000,-18,71,0,-29,58,-4,-29,59,-2,10,22,548,276,225,158,437,457,341,217,581,2230,20
242.763387,295859946,1000,-17,70,0,-29,58,-4,-26,56,-11,31,99,561,277,230,158,438,452,342,217,577,2230,20
242.764373,295860932,1000,-17,69,0,-28,57,-5,-25,57,-2,20,62,560,282,243,158,443,455,330,225,573,2230,20
242.76536,295861919,1000,-16,68,0,-28,57,-5,-29,56,-10,13,111,544,273,260,158,462,450,342,223,575,2230,20
242.766347,295862906,1000,-16,66,0,-28,57,-5,-27,55,0,14,48,533,262,282,158,492,444,331,220,586,2228,20
242.767333,295863892,1000,-15,64,0,-27,57,-5,-27,56,-5,10,89,522,254,293,158,508,446,336,223,586,2228,20
242.76832,295864879,1000,-15,63,0,-27,56,-5,-24,54,-8,44,112,528,255,305,158,516,442,340,220,591,2228,20
242.769308,295865867,1000,-14,62,0,-26,55,-5,-23,56,0,23,91,521,263,314,158,515,440,340,222,581,2228,20
242.770293,295866852,1000,-14,61,0,-25,55,-5,-25,55,-10,44,83,529,265,324,158,522,437,336,220,586,2228,20
242.771279,295867838,1000,-13,59,0,-25,55,-4,-23,52,2,26,5,521,263,338,158,538,436,346,224,592,2228,20
242.772266,295868825,1000,-13,57,0,-24,55,-4,-24,54,-7,31,58,520,261,358,158,563,426,347,216,592,2228,20
242.773252,295869811,1000,-12,55,0,-24,54,-4,-21,50,-6,25,0,513,257,368,158,579,423,351,216,599,2228,62
242.774239,295870798,1000,-11,53,0,-23,53,-4,-22,52,-3,24,46,511,260,374,158,581,424,349,222,606,2228,62
242.775226,295871785,1000,-11,51,0,-23,52,-5,-23,49,-11,49,-9,521,259,378,158,584,423,355,224,607,2228,62
242.776212,295872771,1000,-11,50,0,-22,51,-5,-21,50,1,25,-7,513,256,376,158,577,423,365,221,622,2228,62
242.777199,295873758,1000,-10,48,0,-22,51,-5,-19,50,-10,23,-2,537,255,392,158,591,417,366,219,620,2228,62
242.778185,295874744,1000,-10,46,0,-21,50,-6,-14,47,-2,23,-2,537,254,408,158,601,416,367,220,612,2228,62
242.779172,295875731,1000,-9,43,0,-20,49,-5,-17,48,-6,3,8,538,263,434,158,617,414,375,223,641,2228,62
242.780158,295876717,1000,-8,40,0,-19,48,-6,-16,41,-7,44,54,564,272,452,158,624,410,369,219,629,2228,62
242.781145,295877704,1000,-8,38,0,-17,47,-4,-17,46,1,48,3,559,287,478,158,633,405,387,219,641,2228,62
242.782131,295878690,1000,-7,36,0,-16,46,-5,-16,44,-9,45,54,564,296,501,158,650,404,398,217,658,2228,62
242.783118,295879677,1000,-7,34,0,-15,45,-4,-13,44,1,22,7,581,294,500,158,648,407,418,218,652,2228,62
242.784105,295880664,1000,-7,32,0,-15,44,-3,-13,39,-10,28,57,608,286,488,158,649,407,410,216,654,2228,62
242.785091,295881650,1000,-6,30,0,-14,42,-5,-10,36,0,36,9,649,276,469,158,637,403,426,221,671,2228,62
242.786078,295882637,1000,-5,26,0,-13,40,-3,-12,35,-6,43,56,653,283,477,158,641,407,440,219,680,2273,62
242.787064,295883623,1000,-5,23,0,-12,39,-5,-8,36,-5,24,32,663,294,498,158,647,402,444,220,673,2273,62
242.788051,295884610,1000,-4,21,0,-10,37,-4,-9,36,-2,15,62,650,306,507,158,641,404,455,220,711,2273,62
242.789037,295885596,1000,-4,19,0,-10,35,-5,-6,31,-7,18,58,692,310,499,158,629,404,456,217,706,2273,62
242.790024,295886583,1000,-3,18,0,-8,34,-3,-7,31,2,30,79,714,315,500,158,625,404,467,224,699,2273,62
242.791011,295887570,1000,-3,16,0,-7,32,-3,-4,26,-6,30,79,714,319,494,158,621,407,475,223,726,2273,62
242.791997,295888556,1000,-2,13,0,-6,31,-3,-5,28,1,21,79,694,321,490,158,614,404,484,219,714,2273,62
242.792984,295889543,1000,-2,11,0,-6,29,-2,-4,23,-6,32,98,705,318,465,158,598,407,484,223,703,2273,390
242.79397,295890529,1000,-1,8,0,-5,27,-3,-5,25,-2,13,92,685,308,436,158,577,405,500,217,723,2273,390
242.794957,295891516,1000,0,7,0,-5,25,-2,-2,17,-4,8,84,719,301,414,158,567,409,500,220,735,2273,390
242.795944,295892503,1000,0,5,0,-4,23,-4,0,18,-5,-2,78,724,300,391,158,543,411,508,219,716,2273,390
242.79693,295893489,1000,0,4,0,-2,21,-3,4,14,-4,3,73,768,309,384,158,524,411,515,221,718,2273,390
242.797917,295894476,1000,1,4,0,-1,18,-5,3,16,-6,7,98,755,321,374,158,496,411,514,221,743,2273,390
242.798903,295895462,1000,1,3,0,0,17,-4,3,12,-1,15,94,768,331,383,158,487,419,512,221,733,2273,390
242.79989,295896449,1000,1,3,0,2,14,-4,2,10,-2,28,102,758,341,381,158,474,416,515,221,728,2273,390
242.800876,295897435,1000,1,3,0,3,13,-4,3,6,-3,32,95,791,348,388,158,472,413,517,221,721,2273,390
242.801863,295898422,1000,1,2,0,3,11,-3,4,5,-4,23,89,816,351,381,158,464,420,523,222,732,2273,390
242.80285,295899409,1000,1,2,0,4,9,-3,5,4,-5,22,88,858,345,370,158,459,421,524,221,713,2273,390
242.803836,295900395,1000,1,2,0,4,7,-3,5,2,-3,23,89,860,338,349,158,446,426,519,219,713,2273,390
242.804823,295901382,1000,1,-1,0,4,5,-4,7,0,-4,23,89,860,336,351,158,449,424,526,220,704,2273,390
242.805809,295902368,1000,1,-5,0,5,3,-4,9,-3,-4,24,108,842,345,375,158,461,429,510,219,699,2273,390
242.806796,295903355,1000,1,-9,0,7,1,-4,10,-5,-4,16,109,840,362,408,158,476,430,521,218,693,2197,390
242.807782,295904341,1000,1,-12,0,8,-1,-4,10,-8,-3,16,104,839,376,431,158,480,425,519,217,693,2197,390
242.808769,295905328,1000,1,-15,0,8,-3,-4,9,-8,-2,27,87,858,384,437,158,477,437,521,223,698,2197,390
242.809756,295906315,1000,1,-17,0,9,-5,-3,8,-8,-4,24,93,834,391,445,158,478,431,530,223,704,2197,390
242.810742,295907301,1000,1,-19,0,10,-7,-3,9,-9,-2,19,96,815,394,460,158,492,439,519,219,691,2197,390
242.811729,295908288,1000,1,-22,0,10,-8,-3,9,-12,-3,8,119,791,390,478,158,514,444,532,221,677,2197,390
242.812715,295909274,1000,1,-25,0,10,-10,-3,9,-16,-3,2,104,806,375,487,158,538,445,536,221,699,2197,390
242.813702,295910261,1000,1,-27,0,9,-12,-3,11,-18,-5,1,95,818,361,490,158,555,444,530,223,693,2197,322
242.814689,295911248,1000,1,-30,0,9,-13,-3,12,-19,-5,3,95,833,353,498,158,568,452,538,219,698,2197,322
242.815676,295912235,1000,1,-31,0,10,-15,-4,13,-19,-4,13,100,830,359,509,158,569,450,543,219,703,2197,322
242.816662,295913221,1000,1,-33,0,11,-17,-4,13,-21,-5,19,104,836,368,520,158,566,452,536,221,703,2197,322
242.817648,295914207,1000,1,-35,0,11,-19,-4,11,-23,-5,8,81,848,376,528,158,561,453,545,219,708,2197,322
242.818635,295915194,1000,1,-37,0,12,-21,-5,9,-26,-4,7,65,870,378,537,158,563,459,560,218,683,2197,322
242.819621,295916180,1000,1,-40,0,12,-22,-5,9,-29,-4,10,54,900,372,539,158,567,463,549,221,688,2197,322
242.820608,295917167,1000,1,-42,0,11,-24,-5,11,-29,-5,27,66,915,363,537,158,571,463,560,220,725,2197,322
242.821637,295918196,1000,1,-44,0,11,-26,-5,12,-31,-6,27,66,915,355,530,158,570,460,564,221,691,2197,322
242.822582,295919141,1000,1,-46,0,11,-28,-5,11,-31,-4,23,73,910,347,523,158,569,470,586,219,698,2197,322
242.823568,295920127,1000,1,-47,0,11,-29,-5,11,-35,-3,18,69,903,339,514,158,566,467,577,223,718,2197,322
242.824554,295921113,1000,1,-49,0,10,-31,-5,10,-39,-5,17,66,909,334,505,158,561,472,584,223,703,2197,322
242.825541,295922100,1000,1,-52,0,10,-34,-5,12,-42,-7,14,56,926,333,495,158,549,467,592,219,737,2197,322
242.826527,295923086,1000,1,-54,0,11,-36,-5,11,-42,-6,14,66,942,339,490,158,536,469,589,217,726,2213,322
242.827514,295924073,1000,1,-57,0,11,-38,-5,10,-43,-5,15,64,948,343,489,158,527,467,604,217,718,2213,322
242.8285,295925059,1000,1,-58,0,11,-40,-5,8,-43,-3,18,76,945,342,485,158,521,472,598,222,713,2213,322
242.829489,295926048,1000,1,-60,0,10,-42,-5,9,-47,-5,17,95,947,336,473,158,514,472,599,218,723,2213,322
242.830473,295927032,1000,1,-61,0,10,-44,-5,9,-50,-2,16,102,949,330,459,158,507,476,604,217,709,2213,322
242.83146,295928019,1000,1,-63,0,10,-46,-4,10,-55,-5,17,95,970,329,454,158,504,475,604,219,708,2213,322
242.832448,295929007,1000,1,-65,0,10,-48,-4,8,-55,-6,18,80,982,327,444,158,497,475,606,223,718,2213,322
242.833433,295929992,1000,1,-67,0,9,-50,-5,8,-56,-6,17,80,1003,320,431,158,490,472,616,221,718,2213,187
242.83442,295930979,1000,1,-69,0,8,-53,-5,7,-56,-4,17,80,1003,310,411,158,478,467,617,221,723,2213,187
242.835408,295931967,1000,1,-70,0,8,-55,-5,10,-60,-3,5,88,985,307,399,158,466,472,607,222,701,2213,187
